route_id,module_tags,total_runs,full_runs,full_failed_runs,full_flaky_runs,log_signal_runs,log_failed_runs,log_flaky_runs,failed_runs,flaky_runs,attempt_failures,pass_rate,failed_runs_macos,failed_runs_windows,last_outcome,last_failed_at,top_error_signature
workflow-feature-access.spec.ts :: Workflow capability role: automator > projects the complete leaf matrix and canonical Agent tools,,2,1,0,0,2,1,0,1,0,1,1.0000,1,0,passed,2026-07-24T08:54:02Z,Error: expect(received).toMatchObject(expected)
workflow-feature-access.spec.ts :: Workflow capability role: full_access > projects the complete leaf matrix and canonical Agent tools,,3,1,0,0,3,2,0,2,0,2,1.0000,2,0,passed,2026-07-24T08:54:02Z,Error: expect(received).toMatchObject(expected)
workflow-feature-access.spec.ts :: Workflow capability role: local_importer > projects the complete leaf matrix and canonical Agent tools,,2,1,0,0,2,1,0,1,0,1,1.0000,1,0,passed,2026-07-24T08:54:02Z,Error: expect(received).toMatchObject(expected)
workflow-feature-access.spec.ts :: Workflow capability role: owner_exporter > projects the complete leaf matrix and canonical Agent tools,,2,1,0,0,2,1,0,1,0,1,1.0000,1,0,passed,2026-07-24T08:54:02Z,Error: expect(received).toMatchObject(expected)
workflow-feature-access.spec.ts :: Workflow capability role: package_remover > projects the complete leaf matrix and canonical Agent tools,,2,1,0,0,2,1,0,1,0,1,1.0000,1,0,passed,2026-07-24T08:54:02Z,Error: expect(received).toMatchObject(expected)
workflow-feature-access.spec.ts :: Workflow capability role: runner > Agent executes an existing Workflow without receiving authoring authority,,3,1,0,0,3,2,0,2,0,2,1.0000,2,0,passed,2026-07-24T08:54:02Z,Error: expect(received).toMatch(expected)
workflow-feature-access.spec.ts :: Workflow capability role: runner > does not inherit unattended schedule authority from execute,calendar,2,1,0,0,2,1,0,1,0,1,1.0000,1,0,passed,2026-07-24T08:54:02Z,Error: expect(received).toMatchObject(expected)
workflow-feature-access.spec.ts :: Workflow capability role: runner > projects the complete leaf matrix and canonical Agent tools,,2,1,0,0,2,1,0,1,0,1,1.0000,1,0,passed,2026-07-24T08:54:02Z,Error: expect(received).toMatchObject(expected)
workflow-feature-access.spec.ts :: Workflow capability role: store_browser > projects the complete leaf matrix and canonical Agent tools,browser,2,1,0,0,2,1,0,1,0,1,1.0000,1,0,passed,2026-07-24T08:54:02Z,Error: store_browser: desktop.workflow.read denial
workflow-feature-access.spec.ts :: Workflow capability role: store_installer > projects the complete leaf matrix and canonical Agent tools,,2,1,0,0,2,1,0,1,0,1,1.0000,1,0,passed,2026-07-24T08:54:02Z,Error: expect(received).toMatchObject(expected)
workflow-feature-access.spec.ts :: Workflow capability role: store_submitter > projects the complete leaf matrix and canonical Agent tools,,2,1,0,0,2,1,0,1,0,1,1.0000,1,0,passed,2026-07-24T08:54:02Z,Error: expect(received).toMatchObject(expected)
workflow-feature-access.spec.ts :: Workflow capability role: user_author > projects the complete leaf matrix and canonical Agent tools,,2,1,0,0,2,1,0,1,0,1,1.0000,1,0,passed,2026-07-24T08:54:02Z,Error: expect(received).toMatchObject(expected)
workflow-feature-access.spec.ts :: Workflow capability role: viewer > projects the complete leaf matrix and canonical Agent tools,,2,1,0,0,2,1,0,1,0,1,1.0000,1,0,passed,2026-07-24T08:54:02Z,Error: expect(received).toMatchObject(expected)
workflow-feature-access.spec.ts :: Workflow complete policy snapshot transitions > does not let Full Access expand a newly activated capability before explicit leaf allow,,1,1,0,0,1,0,0,0,0,0,1.0000,0,0,passed,,
"workflow-feature-access.spec.ts :: Workflow complete policy snapshot transitions > keeps shadow deny compatible, then atomically replaces the complete snapshot with enforced denial",,2,1,0,0,2,1,0,1,0,1,1.0000,1,0,passed,2026-07-23T20:02:56Z,TypeError: Cannot read properties of undefined (reading 'status')
"workflow-feature-access.spec.ts :: Workflow complete policy snapshot transitions > projects Webhook, Custom Command, and Store requirements independently on composite surfaces",,1,1,0,0,1,0,0,0,0,0,1.0000,0,0,passed,,
workflow-feature-access.spec.ts :: Workflow execute entitlement evaluation failure > returns the stable evaluation error before Workflow side effects,,2,1,0,0,2,1,0,1,0,1,1.0000,1,0,passed,2026-07-24T08:54:02Z,Error: expect(received).toMatchObject(expected)
workflow-feature-access.spec.ts :: Workflow execute entitlement expired > rejects expired entitlement before Workflow side effects,,2,1,0,0,2,1,0,1,0,1,1.0000,1,0,passed,2026-07-24T08:54:02Z,Error: expect(received).toMatchObject(expected)
workflow-feature-access.spec.ts :: Workflow leaf capability: Custom Command trigger > rejects runWorkflowCustomCommand at its exact capability boundary,,2,1,0,0,2,1,0,1,0,1,1.0000,1,0,passed,2026-07-24T08:54:02Z,Error: expect(received).toMatchObject(expected)
workflow-feature-access.spec.ts :: Workflow leaf capability: execution > rejects runWorkflowFile at its exact capability boundary,,2,1,0,0,2,1,0,1,0,1,1.0000,1,0,passed,2026-07-24T08:54:02Z,Error: expect(received).toMatchObject(expected)
workflow-feature-access.spec.ts :: Workflow leaf capability: local package import > rejects importWorkflowPackage at its exact capability boundary,,2,1,0,0,2,1,0,1,0,1,1.0000,1,0,passed,2026-07-24T08:54:02Z,Error: expect(received).toMatchObject(expected)
workflow-feature-access.spec.ts :: Workflow leaf capability: local package removal > rejects removeWorkflowPackage at its exact capability boundary,,2,1,0,0,2,1,0,1,0,1,1.0000,1,0,passed,2026-07-24T08:54:02Z,Error: expect(received).toMatchObject(expected)
workflow-feature-access.spec.ts :: Workflow leaf capability: owner package export > rejects exportWorkflowPackage at its exact capability boundary,,2,1,0,0,2,1,0,1,0,1,1.0000,1,0,passed,2026-07-24T08:54:02Z,Error: expect(received).toMatchObject(expected)
workflow-feature-access.spec.ts :: Workflow leaf capability: read > rejects listWorkflows at its exact capability boundary,,2,1,0,0,2,1,0,1,0,1,1.0000,1,0,passed,2026-07-24T08:54:02Z,Error: expect(received).toMatchObject(expected)
workflow-feature-access.spec.ts :: Workflow leaf capability: Store browse > rejects listWorkflowMarketplace at its exact capability boundary,,2,1,0,0,2,1,0,1,0,1,1.0000,1,0,passed,2026-07-24T08:54:02Z,Error: expect(received).toMatchObject(expected)
workflow-feature-access.spec.ts :: Workflow leaf capability: Store installation > rejects installWorkflowMarketplace at its exact capability boundary,,2,1,0,0,2,1,0,1,0,1,1.0000,1,0,passed,2026-07-24T08:54:02Z,Error: expect(received).toMatchObject(expected)
workflow-feature-access.spec.ts :: Workflow leaf capability: Store submission > rejects submitWorkflowToStore at its exact capability boundary,,2,1,0,0,2,1,0,1,0,1,1.0000,1,0,passed,2026-07-24T08:54:02Z,Error: expect(received).toMatchObject(expected)
workflow-feature-access.spec.ts :: Workflow leaf capability: user authoring > rejects createWorkflowFile at its exact capability boundary,,2,1,0,0,2,1,0,1,0,1,1.0000,1,0,passed,2026-07-24T08:54:02Z,Error: expect(received).toMatchObject(expected)
workflow-feature-access.spec.ts :: Workflow protected root user inspection > allows File Browser listing and File Preview while Workflow domain reads remain denied,browser,2,1,0,0,2,1,0,1,0,1,1.0000,1,0,passed,2026-07-24T08:54:02Z,Error: expect(received).toMatchObject(expected)
workflow-host-authority-restart.spec.ts :: Workflow Host authority persistence > Agent MCP validates and updates a Workflow through the Host Authoring Broker,,1,1,0,0,1,0,0,0,0,0,1.0000,0,0,passed,,
workflow-host-authority-restart.spec.ts :: Workflow Host authority persistence > restores and settles one started Run after the Electron main process exits and relaunches,,2,1,0,0,2,0,1,0,1,1,1.0000,0,0,passed,,
workflow-shop-customer-chat-parallel.spec.ts :: Workflow same-Workspace parallel fixed-URL customer chat > 三店账号隔离，同一固定 URL 按客户逻辑键分配 Tab，并可选择每次新开,,2,1,0,0,2,1,0,1,0,1,1.0000,1,0,passed,2026-07-24T08:54:02Z,Error: page.evaluate: Error: Feature access denied: desktop.workflow.author.user (not_authenticated)
workflow-webhook-multi-workspace-accounts.spec.ts :: Webhook Workflow multi-Workspace account isolation > 三个 Workspace 独立签到、重放去重、同 Workspace 并发拒绝并在异常时 fail closed,,3,1,0,0,3,1,1,1,1,2,1.0000,1,0,passed,2026-07-24T08:54:02Z,"Error: [e2e][isolation] failed to prepare test ec08278f2f7cfdb61269-23ae2f5e3657c426055f in pool reusable: page.evaluate: Target page, context or browser has been closed"
workflow-webhook-multi-workspace-accounts.spec.ts :: Webhook Workflow multi-Workspace account isolation > 十个 Workspace 使用同一业务日期和幂等键并发 fan-out 时各自只签到一次,,8,1,0,0,8,1,6,1,6,7,1.0000,1,0,flaky,2026-07-24T08:54:02Z,"Error: [e2e][isolation] failed to prepare test ec08278f2f7cfdb61269-b73fb1e01b40034c3d8b in pool reusable: page.evaluate: Target page, context or browser has been closed"
workspace-card-path-display-recvhqe5rEUMNZ.spec.ts :: Workspace library card path display (recvhqe5rEUMNZ) > hides internal .aoe/workspace path but renders a real user path,workspace,586,579,0,0,586,0,7,0,7,7,1.0000,0,0,passed,,"Error: [e2e][isolation] failed to prepare test 59eab2600e6c9e66f448-0f60e3b440170c026c53 in pool reusable: page.evaluate: Target page, context or browser has been closed"
workspace-card-path-display-recvhqe5rEUMNZ.spec.ts :: Workspace library card path display (recvhqe5rEUMNZ) > hides path when the workspace path is empty,workspace,580,579,0,0,580,0,1,0,1,1,1.0000,0,0,passed,,TimeoutError: page.waitForLoadState: Timeout 30000ms exceeded.
workspace-close-mru.spec.ts :: Workspace Close MRU > closing workspace returns to previously active workspace,workspace,0,0,0,0,0,0,0,0,0,0,,0,0,skipped,,
workspace-delete-cleans-open-tab-recvoLYvxeOArx.spec.ts :: Workspace deletion cleanup (recvoLYvxeOArx) > right-click delete removes the workspace card and its open tab,workspace,145,143,0,0,145,0,2,0,2,2,1.0000,0,0,passed,,"Error: [e2e][isolation] failed to prepare test 5f37041f8f8d5928a23d-6ad271f5c307c133fd35 in pool reusable: page.evaluate: Target page, context or browser has been closed"
workspace-history.spec.ts :: Workspace History > install relaunch fallback restores the most recently active workspace when tab snapshot is unavailable,workspace,594,579,0,1,594,3,13,3,13,16,0.9983,0,3,passed,2026-06-28T07:42:10Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
workspace-history.spec.ts :: Workspace History > install relaunch fallback uses the workspace selected by tab switching when tab snapshot is unavailable,workspace,579,579,0,0,579,0,0,0,0,0,1.0000,0,0,passed,,
workspace-history.spec.ts :: Workspace History > logout preserves opened workspaces in the active library after relogin,workspace,620,579,0,4,620,14,31,14,31,45,0.9931,2,12,passed,2026-07-02T04:32:22Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
workspace-history.spec.ts :: Workspace History > persisted workspaces should appear on welcome page after seed,workspace,583,579,0,0,583,0,4,0,4,4,1.0000,0,0,passed,,TimeoutError: page.waitForLoadState: Timeout 30000ms exceeded.
workspace-history.spec.ts :: Workspace History > rename in Welcome → open → rename tab → close → reopen → delete other workspace,workspace,0,0,0,0,0,0,0,0,0,0,,0,0,skipped,,
workspace-history.spec.ts :: Workspace History > workspace switch autosaves the active workspace tab snapshot before app quit,workspace,594,579,0,0,594,2,13,2,13,15,1.0000,0,2,passed,2026-06-25T23:01:29Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
workspace-im-isolation-level.spec.ts :: Workspace IM isolation level control > shows medium by default and persists slider changes through workspace update IPC,workspace,10,10,0,0,10,0,0,0,0,0,1.0000,0,0,passed,,
workspace-im-isolation-level.spec.ts :: Workspace IM isolation level entry > creates workspaces with weak isolation by default,workspace,17,17,0,0,17,0,0,0,0,0,1.0000,0,0,passed,,
workspace-im-isolation-level.spec.ts :: Workspace IM isolation level entry > keeps the isolation level control hidden on workspace cards,workspace,20,17,0,0,20,0,3,0,3,3,1.0000,0,0,passed,,"Error: [e2e][isolation] failed to prepare test 76908b20c87fce5caab3-eb3eb00b08f723ac35b9 in pool reusable: page.evaluate: Target page, context or browser has been closed"
workspace-layout.spec.ts :: Workspace Layout > should default file workspace and chat panel to a 2:1 width ratio,workspace,29,0,0,0,29,29,0,29,0,29,,0,29,failed,2026-05-21T11:46:58Z,Error: expect(received).toBeGreaterThan(expected)
workspace-layout.spec.ts :: Workspace Layout > should default file workspace and chat panel to the expected platform ratio,workspace,608,579,0,0,608,15,14,15,14,29,1.0000,11,4,passed,2026-07-22T12:42:51Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
workspace-layout.spec.ts :: Workspace Layout > should display workspace layout with toggle buttons,workspace,612,579,0,0,612,19,14,19,14,33,1.0000,11,8,passed,2026-06-29T06:02:06Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
workspace-layout.spec.ts :: Workspace Layout > should navigate to settings page,workspace,608,579,0,0,608,19,10,19,10,29,1.0000,11,8,passed,2026-06-30T04:14:40Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
workspace-layout.spec.ts :: Workspace Layout > should toggle browser panel visibility,browser;workspace,608,579,0,0,608,14,15,14,15,29,1.0000,11,3,passed,2026-06-29T14:04:45Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
workspace-layout.spec.ts :: Workspace Layout > should toggle chat panel visibility,workspace,608,579,0,0,608,15,14,15,14,29,1.0000,11,4,passed,2026-06-28T07:42:10Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
workspace-layout.spec.ts :: Workspace Layout > should toggle combo panel visibility,workspace,40,0,0,0,40,40,0,40,0,40,,34,6,failed,2026-04-23T09:10:40Z,Error: expect(locator).toBeVisible() failed
workspace-layout.spec.ts :: Workspace Layout > should toggle Combo Skills panel visibility,workspace,604,579,0,0,604,13,12,13,12,25,1.0000,11,2,passed,2026-06-30T04:14:40Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
workspace-layout.spec.ts :: Workspace Layout > should toggle left panel visibility,workspace,607,579,0,0,607,13,15,13,15,28,1.0000,11,2,passed,2026-06-25T22:08:55Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
workspace-library-global-search-recvnev8LXMDFH.spec.ts :: workspace library global search (recvnev8LXMDFH) > searches every Agent Space while a status filter is selected,workspace,581,579,0,0,581,0,2,0,2,2,1.0000,0,0,passed,,"Error: [e2e][isolation] failed to prepare test e8e386b7baa5cba98338-b82c12b82cb2df2e6c0b in pool reusable: page.evaluate: Target page, context or browser has been closed"
"workspace-library-new-button-titlebar-recvkcsida1l4b.spec.ts :: workspace library titlebar overlap (recvkCsIDA1L4B) > Agent 行动空间总览 keeps its ""new"" button out of the Windows titlebar overlay zone",workspace,581,579,0,0,581,0,2,0,2,2,1.0000,0,0,passed,,TimeoutError: page.waitForLoadState: Timeout 30000ms exceeded.
workspace-panel-state.spec.ts :: Workspace Panel State > preview/browser/combo state is isolated per workspace tab,browser;workspace,659,579,0,0,659,58,22,58,22,80,1.0000,38,20,passed,2026-06-30T04:14:40Z,Error: openSeededWorkspaceByName: chat-panel not found after click
workspace-rename-ime-confirm.spec.ts :: Workspace rename — IME guard + confirm button (recvh9pN68x9Md) > Sidebar dropdown — IME-composition Enter must NOT commit the rename,workspace,608,579,0,0,608,10,19,10,19,29,1.0000,2,8,passed,2026-06-29T14:04:45Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
workspace-rename-ime-confirm.spec.ts :: Workspace rename — IME guard + confirm button (recvh9pN68x9Md) > Sidebar dropdown — pencil icon morphs into check that commits the rename,workspace,600,579,0,0,600,2,19,2,19,21,1.0000,0,2,passed,2026-06-28T06:47:46Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
workspace-rename-ime-confirm.spec.ts :: Workspace rename — IME guard + confirm button (recvh9pN68x9Md) > Welcome card — IME-composition Enter must NOT commit the rename,workspace,583,579,0,3,583,0,7,0,7,7,0.9948,0,0,passed,,"Error: page.evaluate: Target page, context or browser has been closed"
